Case,AvgMeanCurvature,ComputeArea,Volume,ShapeIndex,Curvedness,FractalDimension
185,0.05088307,18326.984,112354.12,0.2887314,0.03955225,2.10971288577
186,0.038156662,26416.004,152421.81,0.2364356,0.041603457,2.12162445547
187,0.041926723,15936.48,91462.945,0.2572441,0.04637127,2.12248233955
188,0.044051062,17277.941,101815.61,0.25051355,0.047746256,2.10780692111
189,0.048673116,16468.717,95665.58,0.29863712,0.050868314,2.09682570285
190,0.038872525,20433.867,168694.86,0.39161876,0.03362688,2.11968501382
191,0.041009102,15695.561,117739.61,0.33249566,0.03791948,2.10472932285
192,0.040723804,18530.205,166726.45,0.36119238,0.03981087,2.10561992764
193,0.047110595,19801.713,113465.766,0.25755292,0.053741883,2.12365199501
194,0.041196696,17482.588,126720.36,0.31592348,0.033556547,2.1066019125
195,0.04425853,15353.044,104997.86,0.3011874,0.046824887,2.10944518429
196,0.035463255,24363.533,206046.17,0.32178324,0.032674015,2.11645931412
197,0.041362386,18254.557,112672.12,0.23452033,0.06041231,2.12425018197
198,0.05487217,22165.674,122779.6,0.24847473,0.056873996,2.11468679183
199,0.038970903,27771.525,237456.38,0.3327044,0.028730297,2.11226292513
200,0.0462795,11532.152,87275.08,0.3794553,0.03601442,2.10965935288
201,0.036183618,24737.541,206918.88,0.3355241,0.027416158,2.10954155601
202,0.042206813,15711.143,116073.734,0.32173923,0.037115216,2.10653560602
203,0.03851392,20728.438,156970.94,0.2973788,0.037582006,2.09410207398
204,0.05468909,18397.129,91015.73,0.22333118,0.07303873,2.13916647739
205,0.097627275,18952.885,90044.586,0.34663245,0.061104577,2.15957045537
206,0.042234868,17152.303,112051.62,0.29680744,0.050431076,2.11025300627
207,0.05421883,17740.09,106149.88,0.24701628,0.05665106,2.1117150419
208,0.061361585,18326.73,98597.5,0.29151517,0.06342013,2.13483968557
209,0.04366702,20746.182,176801.47,0.3671028,0.029329862,2.10438049742
210,0.037002888,20888.588,182703.92,0.33835334,0.03159625,2.10645509676
211,0.047674995,14475.589,107215.19,0.32471585,0.044155944,2.11774782352
212,0.037228875,22774.584,181752.03,0.33898953,0.030828256,2.13020921984
213,0.04155959,20115.613,170946.47,0.3222271,0.041780185,2.10724724369
214,0.059333537,16397.445,83928.11,0.25277287,0.06410835,2.14250626615
215,0.04461233,14132.421,104142.46,0.3184734,0.04050905,2.10856329666
216,0.03940648,23744.727,185858.6,0.25969073,0.045892943,2.12199160239
217,0.03748402,23435.814,211257.62,0.35103676,0.029508332,2.09943267667
218,0.12855014,18483.047,94726.875,0.25684905,0.052570846,2.09432945438
219,0.034392003,43261.52,395250.78,0.34041187,0.022691743,2.11065988572
220,0.050176278,17794.059,102742.42,0.27430278,0.051986728,2.11464783681
221,0.046405815,19391.984,116775.914,0.23324324,0.051543515,2.11118251205
222,0.047698084,19318.139,98903.97,0.21102701,0.058706943,2.0948041506
223,0.047505684,14685.897,98656.97,0.33085266,0.037553135,2.11546984566
224,0.03887581,24395.094,165163.39,0.29837403,0.03402149,2.10958845
225,0.04279732,14914.944,103151.086,0.35951376,0.035499,2.13918160623
226,0.033101857,31640.662,343648.2,0.36587504,0.023244597,2.11434076076
227,0.032260053,30054.787,269137.2,0.28311318,0.030323677,2.10486437976
228,0.030214865,19482.158,152144.42,0.3006401,0.04440852,2.12027298125
229,0.04313774,14284.499,94234.96,0.32067868,0.042435415,2.10157762026
230,0.0727451,25978.436,215436.98,0.30749366,0.037290882,2.10167047284
231,0.045231003,16225.418,107611.36,0.3066984,0.040734444,2.10011957871
232,0.051277146,15496.509,101629.66,0.32074156,0.051885013,2.10345028542
233,0.051183317,27493.64,155057.84,0.27082682,0.046922825,2.10887175348
234,0.039933335,23226.145,161485.4,0.3352513,0.029743493,2.10097286972
235,0.059044663,19485.312,104578.28,0.2678315,0.05868122,2.11071781071
236,0.041168272,18232.826,107910.516,0.27744123,0.044779588,2.10209661744
237,0.044361934,17234.016,110898.22,0.2872235,0.043602098,2.10107863607
238,0.045415934,14855.913,93497.34,0.29496288,0.04808724,2.1100204672
239,0.059623484,20751.105,104808.93,0.24700794,0.057310067,2.11487261506
240,-11.218238,27500.045,220196.39,0.24638797,28.272264,2.25696772519
241,0.11149296,2751.0935,8064.229,0.4082261,0.07383035,2.15484097712
242,0.05011796,10393.879,75502.82,0.36449355,0.047512013,2.08672538267
243,0.047580846,11011.07,85998.016,0.38397065,0.04391719,2.11003749713
244,0.0014540799,37876.727,222629.06,0.25254574,0.5900213,2.10068147494
245,0.029249802,34663.28,359823.44,0.36019453,0.027236309,2.10828477066
246,0.04054517,16123.502,123798.33,0.33353382,0.03729409,2.11805691467
247,0.042880084,27315.746,222151.6,0.32486913,0.026136896,2.08861985533
248,0.040662482,18217.344,119940.22,0.30570778,0.040574074,2.10207670077
249,0.03068076,27576.441,207156.92,0.26351178,0.037739776,2.10878707395
250,0.041060705,17636.312,127677.805,0.32655984,0.034368854,2.10720114866
251,0.035392765,25486.746,211397.53,0.33200315,0.026287446,2.10241068322
252,0.04127384,24841.402,174479.6,0.2933152,0.03489729,2.10873920403
253,0.04714455,20634.674,147594.39,0.35421363,0.03597932,2.08691497793
254,0.062885545,16696.332,80311.78,0.26614937,0.06263609,2.13393783294
255,0.042684555,18485.256,104492.8,0.26486203,0.047158927,2.11890940766
256,0.04787811,21092.986,129741.14,0.29014668,0.038973387,2.12001856625
257,0.04745989,17121.367,86779.96,0.21771832,0.06968131,2.12595963151
258,0.06554771,18350.682,94829.805,0.2591892,0.050346546,2.10666442001
259,0.047523096,12636.895,104815.48,0.38953537,0.040794227,2.1079624142
260,0.04384663,13700.19,120591.38,0.3727127,0.04659709,2.12578984534
261,0.03767941,22211.844,173429.39,0.2808071,0.0471365,2.11740731499
262,0.045978352,14646.886,93100.03,0.286651,0.05902118,2.13201812097
263,0.045457754,13034.212,89264.43,0.33419007,0.04124215,2.10472668216
264,0.0738098,10552.691,46942.535,0.31836596,0.078865215,2.13301153408
265,0.050444316,16163.85,77333.72,0.27040353,0.05341786,2.10476720825
266,0.038376834,23649.205,183657.53,0.2936522,0.030098971,2.09737164553
267,0.05584007,18226.203,97390.4,0.2881307,0.05748957,2.10253201177
268,0.03967556,17241.537,101136.52,0.283448,0.04326356,2.10459699234
269,0.0525826,19440.271,118339.46,0.30036926,0.044836752,2.11154551603
270,0.09318499,16557.438,69569.08,0.21908715,0.06694263,2.14873091003
271,0.03444441,23385.518,172724.48,0.30180213,0.03163797,2.10868451751
272,0.061123244,18347.918,85993.53,0.2612573,0.05274446,2.10198234611
273,0.0954336,14440.829,66360.17,0.28268206,0.13017309,2.10530319731
274,0.044142943,17312.559,129779.69,0.33805224,0.05385811,2.13501606199
