Case,AvgMeanCurvature,ComputeArea,Volume,ShapeIndex,Curvedness,FractalDimension
001,0.07277747,51144.81,261162.39,0.32473516,0.02645676,2.0854225708
002,0.07505772,14772.459,60528.54,0.3310356,0.033489324,2.08611772258
003,0.079363085,17542.344,70913.7,0.3291966,0.035292972,2.08875755588
004,0.09936832,12276.121,42550.18,0.32844245,0.048308305,2.08263463809
005,0.077583686,12601.613,41813.766,0.30553013,0.040079243,2.09049271378
006,0.08464638,15688.927,40323.914,0.26946917,0.04383919,2.09471834062
007,0.08373018,14556.747,44813.387,0.29216608,0.040668983,2.08553482184
008,0.13832483,16203.219,37024.594,0.29952222,0.05752603,2.09698527632
009,0.07113592,8557.244,42230.418,0.42486152,0.03315804,2.0906572742
010,0.075132616,8929.857,38463.188,0.37339982,0.037131235,2.08425616327
011,0.10513967,20840.828,69978.72,0.32675543,0.04877628,2.09651471356
012,0.07863784,13673.445,50446.434,0.32534412,0.036747,2.09620770099
013,0.08254603,14465.265,48664.984,0.3062888,0.04036121,2.08562796464
014,0.0637249,20413.154,87549.36,0.31669945,0.027526753,2.08240432115
015,0.16115546,14390.607,35034.605,0.338001,0.062012345,2.08180031561
016,0.054137595,15188.102,87664.45,0.2956512,0.06447772,2.12875713489
017,0.068850376,17845.875,76990.44,0.31895974,0.031469878,2.07992386898
018,0.060026098,38861.79,204366.14,0.34407577,0.02156378,2.08284362908
019,0.12200658,11424.745,33022.375,0.28500807,0.0618692,2.09951500602
020,0.09243446,13215.054,41541.195,0.31066054,0.045404766,2.08614791713
021,0.12248044,16095.145,49622.637,0.27526942,0.0491396,2.08295528703
022,0.075574234,16420.924,55628.477,0.32056308,0.035103228,2.07968368248
023,0.5943753,24021.906,52858.227,0.2568845,0.76119924,2.07211946728
024,0.109174415,13595.605,45088.535,0.3080301,0.048098437,2.08077327996
025,0.08642738,27580.389,101850.484,0.29466394,0.038166355,2.08470057994
026,0.07856018,12923.14,50689.902,0.3429898,0.0360793,2.07946826666
027,0.07455271,17214.074,53998.527,0.27403536,0.03428346,2.08469717133
028,0.13709326,13289.247,46930.29,0.31413025,0.05375263,2.09396969203
029,0.13270567,12020.229,33401.383,0.32456785,0.062237144,2.06390129498
030,0.079726614,13770.847,46407.426,0.31282434,0.0418496,2.08407598708
031,0.071592696,13737.107,46193.008,0.2843441,0.037216052,2.08953121529
032,0.10117745,17226.004,47913.99,0.28638256,0.042906225,2.08245486491
033,0.10922595,12307.117,23434.52,0.27863508,0.058852628,2.08059585575
034,0.083604634,17089.08,49002.934,0.28491592,0.037895683,2.08333847825
035,0.074025676,7587.78,37040.797,0.42581117,0.042211052,2.10226245438
036,0.060074393,19884.082,104498.664,0.30197138,0.035488617,2.09705916001
037,0.098899744,20607.762,79201.59,0.33582753,0.04702078,2.12330809357
038,0.07725088,11915.408,43164.2,0.3078728,0.043060098,2.09257020231
039,0.11625431,9581.112,23374.482,0.30862963,0.062482245,2.08071054025
040,0.11039907,12720.309,35532.145,0.31450096,0.04883576,2.11039628587
041,0.07429768,13645.896,50244.17,0.31661615,0.03696779,2.08746631945
042,0.07300793,14189.301,41586.793,0.27821076,0.041090477,2.08921598126
043,0.12049087,12526.405,35923.566,0.3338014,0.058138363,2.09307844694
044,0.07485728,10401.112,36863.227,0.35085946,0.04752707,2.09798048827
045,0.09570744,21858.44,66830.84,0.2934716,0.04286884,2.07860853305
046,0.09904201,15518.097,42560.75,0.28729644,0.044984188,2.09780221366
047,0.08281315,13837.184,38656.754,0.31043243,0.04838072,2.08806451371
048,0.11296804,10380.083,23666.656,0.29578143,0.06335266,2.08000196771
049,0.883674,15784.346,36738.605,0.27863875,1.6429571,2.10673608155
050,0.13228722,16172.891,45197.773,0.30996016,0.05330973,2.08381453548
051,0.06749097,15721.041,82663.414,0.4242267,0.039606065,2.08312133097
052,-1.7000335,8778.817,23813.504,0.35694295,5.158173,2.14394763223
053,0.06405809,20988.855,98394.34,0.3134765,0.027778756,2.09116911902
054,0.07651179,15661.805,57475.137,0.2948427,0.03594725,2.08034583176
055,0.13202876,11225.128,29975.832,0.32270515,0.055029623,2.0981534158
056,0.08514902,13449.505,38364.74,0.2646997,0.041569132,2.09206751069
057,0.11627457,10240.5,24686.043,0.32799283,0.06690675,2.07621488085
058,0.19604664,1373.4536,2093.4607,0.38498926,0.10586856,2.06767241756
059,1.5060664,14409.498,36265.48,0.28324074,0.18329439,2.07956814299
